Key,All,Sketch,SketchMeanAbsEr,SketchMeanRelEr
chapter,12,14.0,2.0,0.167
rabbit,51,52.0,1.0,0.02
hole,5,7.0,2.0,0.4
alice,397,399.0,2.0,0.005
beginning,14,15.0,1.0,0.071
get,46,46.0,0.0,0.0
tired,7,7.0,0.0,0.0
sitting,10,12.0,2.0,0.2
sister,9,9.0,0.0,0.0
bank,3,5.0,2.0,0.667
nothing,34,38.0,4.0,0.118
twice,5,5.0,0.0,0.0
peeped,3,4.0,1.0,0.333
book,11,12.0,1.0,0.091
reading,3,3.0,0.0,0.0
pictures,4,4.0,0.0,0.0
conversations,2,3.0,1.0,0.5
use,18,19.0,1.0,0.056
thought,74,74.0,0.0,0.0
without,26,27.0,1.0,0.038
considering,3,4.0,1.0,0.333
mind,11,11.0,0.0,0.0
well,63,65.0,2.0,0.032
hot,7,7.0,0.0,0.0
day,29,29.0,0.0,0.0
made,30,32.0,2.0,0.067
feel,8,10.0,2.0,0.25
sleepy,5,9.0,4.0,0.8
stupid,6,11.0,5.0,0.833
whether,11,11.0,0.0,0.0
pleasure,2,3.0,1.0,0.5
making,8,9.0,1.0,0.125
daisy,1,1.0,0.0,0.0
chain,1,2.0,1.0,1.0
worth,4,4.0,0.0,0.0
trouble,6,7.0,1.0,0.167
getting,22,22.0,0.0,0.0
picking,2,2.0,0.0,0.0
daisies,1,2.0,1.0,1.0
suddenly,13,16.0,3.0,0.231
white,30,31.0,1.0,0.033
pink,1,1.0,0.0,0.0
eyes,29,29.0,0.0,0.0
ran,16,18.0,2.0,0.125
close,13,15.0,2.0,0.154
remarkable,2,2.0,0.0,0.0
think,53,54.0,1.0,0.019
much,51,51.0,0.0,0.0
way,56,58.0,2.0,0.036
hear,14,15.0,1.0,0.071
say,51,52.0,1.0,0.02
oh,45,46.0,1.0,0.022
dear,29,30.0,1.0,0.034
shall,25,26.0,1.0,0.04
late,6,6.0,0.0,0.0
afterwards,2,3.0,1.0,0.5
occurred,2,2.0,0.0,0.0
wondered,1,1.0,0.0,0.0
time,71,75.0,4.0,0.056
seemed,27,27.0,0.0,0.0
quite,55,55.0,0.0,0.0
natural,4,5.0,1.0,0.25
actually,1,1.0,0.0,0.0
took,24,24.0,0.0,0.0
watch,8,9.0,1.0,0.125
waistcoat,2,2.0,0.0,0.0
pocket,7,7.0,0.0,0.0
looked,45,48.0,3.0,0.067
hurried,11,12.0,1.0,0.091
started,2,3.0,1.0,0.5
feet,19,21.0,2.0,0.105
flashed,1,2.0,1.0,1.0
across,5,5.0,0.0,0.0
never,48,49.0,1.0,0.021
seen,15,16.0,1.0,0.067
either,10,12.0,2.0,0.2
take,22,23.0,1.0,0.045
burning,1,5.0,4.0,4.0
curiosity,5,5.0,0.0,0.0
field,1,2.0,1.0,1.0
fortunately,1,1.0,0.0,0.0
just,52,55.0,3.0,0.058
see,67,67.0,0.0,0.0
pop,1,2.0,1.0,1.0
large,33,33.0,0.0,0.0
hedge,2,3.0,1.0,0.5
another,22,23.0,1.0,0.045
moment,31,32.0,1.0,0.032
went,83,83.0,0.0,0.0
world,7,8.0,1.0,0.143
straight,2,2.0,0.0,0.0
like,85,85.0,0.0,0.0
tunnel,1,4.0,3.0,3.0
dipped,2,2.0,0.0,0.0
stopping,1,1.0,0.0,0.0
found,32,32.0,0.0,0.0
falling,2,2.0,0.0,0.0
deep,7,8.0,1.0,0.143
fell,6,7.0,1.0,0.167
slowly,8,10.0,2.0,0.25
plenty,2,3.0,1.0,0.5
look,29,30.0,1.0,0.034
wonder,18,18.0,0.0,0.0
going,27,27.0,0.0,0.0
happen,8,8.0,0.0,0.0
next,30,31.0,1.0,0.033
first,51,51.0,0.0,0.0
tried,19,19.0,0.0,0.0
make,27,28.0,1.0,0.037
coming,9,9.0,0.0,0.0
dark,3,3.0,0.0,0.0
anything,20,20.0,0.0,0.0
sides,4,4.0,0.0,0.0
noticed,8,9.0,1.0,0.125
filled,3,4.0,1.0,0.333
cupboards,2,3.0,1.0,0.5
shelves,2,2.0,0.0,0.0
saw,14,16.0,2.0,0.143
maps,1,1.0,0.0,0.0
hung,1,5.0,4.0,4.0
upon,26,30.0,4.0,0.154
pegs,1,2.0,1.0,1.0
jar,2,2.0,0.0,0.0
one,104,105.0,1.0,0.01
passed,5,5.0,0.0,0.0
labelled,1,5.0,4.0,4.0
orange,1,1.0,0.0,0.0
marmalade,1,1.0,0.0,0.0
great,39,41.0,2.0,0.051
disappointment,1,2.0,1.0,1.0
empty,1,1.0,0.0,0.0
drop,1,1.0,0.0,0.0
fear,4,4.0,0.0,0.0
killing,1,1.0,0.0,0.0
somebody,7,7.0,0.0,0.0
managed,4,6.0,2.0,0.5
put,31,34.0,3.0,0.097
past,3,6.0,3.0,1.0
fall,7,7.0,0.0,0.0
tumbling,2,4.0,2.0,1.0
stairs,3,4.0,1.0,0.333
brave,1,2.0,1.0,1.0
ll,57,58.0,1.0,0.018
home,5,7.0,2.0,0.4
wouldn,13,13.0,0.0,0.0
even,19,19.0,0.0,0.0
top,8,8.0,0.0,0.0
house,18,18.0,0.0,0.0
likely,5,6.0,1.0,0.2
true,4,5.0,1.0,0.25
come,46,48.0,2.0,0.043
end,17,17.0,0.0,0.0
many,12,13.0,1.0,0.083
miles,3,3.0,0.0,0.0
ve,44,44.0,0.0,0.0
fallen,4,4.0,0.0,0.0
said,462,462.0,0.0,0.0
aloud,5,6.0,1.0,0.2
must,44,44.0,0.0,0.0
somewhere,3,3.0,0.0,0.0
near,15,18.0,3.0,0.2
centre,1,2.0,1.0,1.0
earth,4,5.0,1.0,0.25
let,22,22.0,0.0,0.0
four,8,9.0,1.0,0.125
thousand,2,2.0,0.0,0.0
learnt,2,2.0,0.0,0.0
several,4,9.0,5.0,1.25
things,31,31.0,0.0,0.0
sort,20,20.0,0.0,0.0
lessons,10,11.0,1.0,0.1
schoolroom,1,3.0,2.0,2.0
though,11,11.0,0.0,0.0
good,27,27.0,0.0,0.0
opportunity,8,10.0,2.0,0.25
showing,2,3.0,1.0,0.5
knowledge,3,4.0,1.0,0.333
listen,7,7.0,0.0,0.0
still,13,13.0,0.0,0.0
practice,1,3.0,2.0,2.0
yes,13,13.0,0.0,0.0
right,32,32.0,0.0,0.0
distance,8,9.0,1.0,0.125
latitude,2,2.0,0.0,0.0
longitude,2,3.0,1.0,0.5
got,45,45.0,0.0,0.0
idea,15,15.0,0.0,0.0
nice,6,6.0,0.0,0.0
grand,3,4.0,1.0,0.333
words,21,22.0,1.0,0.048
presently,2,2.0,0.0,0.0
began,58,59.0,1.0,0.017
funny,3,3.0,0.0,0.0
seem,8,10.0,2.0,0.25
among,12,14.0,2.0,0.167
people,13,14.0,1.0,0.077
walk,5,6.0,1.0,0.2
heads,10,11.0,1.0,0.1
downward,1,1.0,0.0,0.0
antipathies,1,1.0,0.0,0.0
rather,25,25.0,0.0,0.0
glad,11,13.0,2.0,0.182
listening,3,3.0,0.0,0.0
didn,14,17.0,3.0,0.214
sound,4,5.0,1.0,0.25
word,10,10.0,0.0,0.0
ask,11,11.0,0.0,0.0
name,10,12.0,2.0,0.2
country,1,1.0,0.0,0.0
know,87,88.0,1.0,0.011
please,19,20.0,1.0,0.053
ma,3,3.0,0.0,0.0
new,5,5.0,0.0,0.0
zealand,1,2.0,1.0,1.0
australia,1,1.0,0.0,0.0
curtsey,1,2.0,1.0,1.0
spoke,17,17.0,0.0,0.0
fancy,7,7.0,0.0,0.0
curtseying,1,2.0,1.0,1.0
re,38,39.0,1.0,0.026
air,15,16.0,1.0,0.067
manage,7,7.0,0.0,0.0
ignorant,1,1.0,0.0,0.0
little,128,129.0,1.0,0.008
girl,4,4.0,0.0,0.0
asking,5,5.0,0.0,0.0
perhaps,17,19.0,2.0,0.118
written,6,8.0,2.0,0.333
else,12,13.0,1.0,0.083
soon,25,25.0,0.0,0.0
talking,17,18.0,1.0,0.059
dinah,14,15.0,1.0,0.071
miss,4,5.0,1.0,0.25
night,5,5.0,0.0,0.0
cat,37,38.0,1.0,0.027
hope,3,5.0,2.0,0.667
remember,14,15.0,1.0,0.071
saucer,1,1.0,0.0,0.0
milk,2,2.0,0.0,0.0
tea,19,19.0,0.0,0.0
wish,21,21.0,0.0,0.0
mice,4,4.0,0.0,0.0
afraid,12,13.0,1.0,0.083
might,28,29.0,1.0,0.036
catch,4,7.0,3.0,0.75
bat,3,6.0,3.0,1.0
mouse,44,46.0,2.0,0.045
cats,13,13.0,0.0,0.0
eat,18,18.0,0.0,0.0
bats,4,4.0,0.0,0.0
saying,15,15.0,0.0,0.0
dreamy,1,2.0,1.0,1.0
sometimes,5,5.0,0.0,0.0
couldn,9,9.0,0.0,0.0
answer,9,10.0,1.0,0.111
question,17,17.0,0.0,0.0
matter,9,13.0,4.0,0.444
felt,23,23.0,0.0,0.0
dozing,1,2.0,1.0,1.0
begun,7,8.0,1.0,0.143
dream,7,7.0,0.0,0.0
walking,5,6.0,1.0,0.2
hand,21,24.0,3.0,0.143
earnestly,2,3.0,1.0,0.5
now,60,61.0,1.0,0.017
tell,32,32.0,0.0,0.0
truth,1,1.0,0.0,0.0
ever,21,23.0,2.0,0.095
thump,2,3.0,1.0,0.5
came,40,40.0,0.0,0.0
heap,1,5.0,4.0,4.0
sticks,1,2.0,1.0,1.0
dry,8,9.0,1.0,0.125
leaves,6,6.0,0.0,0.0
bit,16,17.0,1.0,0.062
hurt,3,4.0,1.0,0.333
jumped,6,6.0,0.0,0.0
overhead,1,2.0,1.0,1.0
long,32,33.0,1.0,0.031
passage,4,4.0,0.0,0.0
sight,10,10.0,0.0,0.0
hurrying,1,2.0,1.0,1.0
lost,3,3.0,0.0,0.0
away,25,27.0,2.0,0.08
wind,2,2.0,0.0,0.0
turned,16,22.0,6.0,0.375
corner,4,4.0,0.0,0.0
ears,5,5.0,0.0,0.0
whiskers,3,4.0,1.0,0.333
behind,13,14.0,1.0,0.077
longer,3,3.0,0.0,0.0
low,15,16.0,1.0,0.067
hall,9,11.0,2.0,0.222
lit,1,1.0,0.0,0.0
row,2,2.0,0.0,0.0
lamps,1,1.0,0.0,0.0
hanging,3,3.0,0.0,0.0
roof,6,8.0,2.0,0.333
doors,2,2.0,0.0,0.0
round,41,41.0,0.0,0.0
locked,1,1.0,0.0,0.0
side,17,17.0,0.0,0.0
trying,14,19.0,5.0,0.357
every,12,12.0,0.0,0.0
door,30,30.0,0.0,0.0
walked,10,11.0,1.0,0.1
sadly,5,6.0,1.0,0.2
middle,7,7.0,0.0,0.0
wondering,7,7.0,0.0,0.0
three,28,28.0,0.0,0.0
legged,2,3.0,1.0,0.5
table,18,18.0,0.0,0.0
solid,1,2.0,1.0,1.0
glass,10,10.0,0.0,0.0
except,4,4.0,0.0,0.0
tiny,4,5.0,1.0,0.25
golden,7,8.0,1.0,0.143
key,9,10.0,1.0,0.111
belong,1,2.0,1.0,1.0
alas,4,4.0,0.0,0.0
locks,2,3.0,1.0,0.5
small,10,10.0,0.0,0.0
rate,9,12.0,3.0,0.333
open,7,7.0,0.0,0.0
however,20,23.0,3.0,0.15
second,4,8.0,4.0,1.0
curtain,1,3.0,2.0,2.0
fifteen,1,1.0,0.0,0.0
inches,6,7.0,1.0,0.167
high,16,16.0,0.0,0.0
lock,1,3.0,2.0,2.0
delight,3,3.0,0.0,0.0
fitted,1,1.0,0.0,0.0
opened,10,10.0,0.0,0.0
led,4,4.0,0.0,0.0
larger,7,7.0,0.0,0.0
rat,1,1.0,0.0,0.0
knelt,1,2.0,1.0,1.0
along,6,8.0,2.0,0.333
loveliest,1,1.0,0.0,0.0
garden,16,16.0,0.0,0.0
longed,2,2.0,0.0,0.0
wander,1,2.0,1.0,1.0
beds,2,2.0,0.0,0.0
bright,8,9.0,1.0,0.125
flowers,2,2.0,0.0,0.0
cool,2,7.0,5.0,2.5
fountains,2,3.0,1.0,0.5
head,50,50.0,0.0,0.0
doorway,1,2.0,1.0,1.0
go,50,53.0,3.0,0.06
poor,27,27.0,0.0,0.0
shoulders,4,5.0,1.0,0.25
shut,5,5.0,0.0,0.0
telescope,3,4.0,1.0,0.333
knew,15,16.0,1.0,0.067
begin,13,13.0,0.0,0.0
happened,7,8.0,1.0,0.143
lately,1,1.0,0.0,0.0
indeed,16,16.0,0.0,0.0
really,13,14.0,1.0,0.077
impossible,3,4.0,1.0,0.333
waiting,9,10.0,1.0,0.111
back,39,40.0,1.0,0.026
half,23,23.0,0.0,0.0
hoping,3,4.0,1.0,0.333
find,21,22.0,1.0,0.048
rules,3,3.0,0.0,0.0
shutting,2,3.0,1.0,0.5
telescopes,1,1.0,0.0,0.0
bottle,10,10.0,0.0,0.0
certainly,14,14.0,0.0,0.0
neck,7,8.0,1.0,0.143
paper,4,5.0,1.0,0.25
label,2,3.0,1.0,0.5
drink,7,8.0,1.0,0.143
beautifully,2,2.0,0.0,0.0
printed,1,1.0,0.0,0.0
letters,1,1.0,0.0,0.0
wise,2,4.0,2.0,1.0
hurry,11,11.0,0.0,0.0
marked,6,6.0,0.0,0.0
poison,3,5.0,2.0,0.667
read,11,13.0,2.0,0.182
histories,1,1.0,0.0,0.0
children,10,10.0,0.0,0.0
burnt,1,1.0,0.0,0.0
eaten,1,1.0,0.0,0.0
wild,2,3.0,1.0,0.5
beasts,2,3.0,1.0,0.5
unpleasant,2,3.0,1.0,0.5
simple,5,6.0,1.0,0.2
friends,2,2.0,0.0,0.0
taught,4,5.0,1.0,0.25
red,3,3.0,0.0,0.0
poker,1,2.0,1.0,1.0
will,33,34.0,1.0,0.03
burn,2,6.0,4.0,2.0
hold,10,17.0,7.0,0.7
cut,5,5.0,0.0,0.0
finger,5,5.0,0.0,0.0
deeply,4,4.0,0.0,0.0
knife,3,5.0,2.0,0.667
usually,2,3.0,1.0,0.5
bleeds,1,1.0,0.0,0.0
forgotten,6,6.0,0.0,0.0
almost,6,7.0,1.0,0.167
certain,3,3.0,0.0,0.0
disagree,1,4.0,3.0,3.0
sooner,2,2.0,0.0,0.0
later,3,4.0,1.0,0.333
ventured,4,4.0,0.0,0.0
taste,2,2.0,0.0,0.0
finding,3,4.0,1.0,0.333
fact,8,9.0,1.0,0.125
mixed,2,2.0,0.0,0.0
flavour,1,1.0,0.0,0.0
cherry,1,1.0,0.0,0.0
tart,1,3.0,2.0,2.0
custard,1,4.0,3.0,3.0
pine,1,1.0,0.0,0.0
apple,1,1.0,0.0,0.0
roast,1,2.0,1.0,1.0
turkey,1,1.0,0.0,0.0
toffee,1,1.0,0.0,0.0
buttered,1,2.0,1.0,1.0
toast,1,2.0,1.0,1.0
finished,12,13.0,1.0,0.083
curious,19,20.0,1.0,0.053
feeling,7,7.0,0.0,0.0
ten,6,9.0,3.0,0.5
face,15,15.0,0.0,0.0
brightened,2,2.0,0.0,0.0
size,13,14.0,1.0,0.077
lovely,2,3.0,1.0,0.5
waited,11,11.0,0.0,0.0
minutes,11,11.0,0.0,0.0
shrink,1,2.0,1.0,1.0
nervous,5,7.0,2.0,0.4
altogether,5,6.0,1.0,0.2
candle,3,4.0,1.0,0.333
flame,1,2.0,1.0,1.0
blown,1,1.0,0.0,0.0
thing,49,50.0,1.0,0.02
decided,3,3.0,0.0,0.0
possibly,3,3.0,0.0,0.0
reach,4,4.0,0.0,0.0
plainly,1,1.0,0.0,0.0
best,12,13.0,1.0,0.083
climb,1,1.0,0.0,0.0
legs,3,3.0,0.0,0.0
slippery,1,1.0,0.0,0.0
sat,17,18.0,1.0,0.059
cried,20,23.0,3.0,0.15
crying,2,3.0,1.0,0.5
sharply,4,4.0,0.0,0.0
advise,1,2.0,1.0,1.0
leave,9,9.0,0.0,0.0
minute,21,22.0,1.0,0.048
generally,7,8.0,1.0,0.143
gave,15,16.0,1.0,0.067
advice,2,2.0,0.0,0.0
seldom,1,2.0,1.0,1.0
followed,8,8.0,0.0,0.0
scolded,1,2.0,1.0,1.0
severely,4,5.0,1.0,0.25
bring,3,3.0,0.0,0.0
tears,11,11.0,0.0,0.0
remembered,5,8.0,3.0,0.6
box,10,12.0,2.0,0.2
cheated,1,1.0,0.0,0.0
game,13,13.0,0.0,0.0
croquet,9,12.0,3.0,0.333
playing,2,2.0,0.0,0.0
child,11,12.0,1.0,0.091
fond,4,4.0,0.0,0.0
pretending,1,2.0,1.0,1.0
two,40,41.0,1.0,0.025
pretend,1,1.0,0.0,0.0
hardly,12,12.0,0.0,0.0
enough,18,18.0,0.0,0.0
left,14,15.0,1.0,0.071
respectable,1,3.0,2.0,2.0
person,4,5.0,1.0,0.25
eye,7,7.0,0.0,0.0
lying,8,9.0,1.0,0.125
cake,3,5.0,2.0,0.667
currants,1,3.0,2.0,2.0
makes,11,12.0,1.0,0.091
grow,13,13.0,0.0,0.0
can,63,64.0,1.0,0.016
smaller,3,3.0,0.0,0.0
creep,1,2.0,1.0,1.0
don,61,61.0,0.0,0.0
care,4,5.0,1.0,0.25
happens,5,5.0,0.0,0.0
ate,1,1.0,0.0,0.0
anxiously,14,16.0,2.0,0.143
holding,3,3.0,0.0,0.0
growing,11,11.0,0.0,0.0
surprised,7,7.0,0.0,0.0
remained,3,3.0,0.0,0.0
sure,24,24.0,0.0,0.0
eats,1,1.0,0.0,0.0
expecting,3,3.0,0.0,0.0
dull,3,4.0,1.0,0.333
life,12,13.0,1.0,0.083
common,1,2.0,1.0,1.0
set,14,14.0,0.0,0.0
work,8,9.0,1.0,0.125
ii,1,1.0,0.0,0.0
pool,11,11.0,0.0,0.0
curiouser,2,2.0,0.0,0.0
forgot,2,2.0,0.0,0.0
speak,15,15.0,0.0,0.0
english,6,7.0,1.0,0.167
opening,3,4.0,1.0,0.333
largest,1,1.0,0.0,0.0
bye,2,3.0,1.0,0.5
far,13,13.0,0.0,0.0
shoes,7,7.0,0.0,0.0
stockings,1,3.0,2.0,2.0
dears,3,3.0,0.0,0.0
shan,6,7.0,1.0,0.167
able,1,1.0,0.0,0.0
deal,12,12.0,0.0,0.0
kind,7,8.0,1.0,0.143
won,26,27.0,1.0,0.038
want,9,10.0,1.0,0.111
give,12,14.0,2.0,0.167
pair,5,5.0,0.0,0.0
boots,4,4.0,0.0,0.0
christmas,1,1.0,0.0,0.0
planning,1,1.0,0.0,0.0
carrier,1,2.0,1.0,1.0
sending,2,3.0,1.0,0.5
presents,2,2.0,0.0,0.0
odd,1,2.0,1.0,1.0
directions,3,3.0,0.0,0.0
foot,10,13.0,3.0,0.3
esq,1,3.0,2.0,2.0
hearthrug,1,1.0,0.0,0.0
fender,1,1.0,0.0,0.0
love,3,5.0,2.0,0.667
nonsense,7,7.0,0.0,0.0
struck,2,3.0,1.0,0.5
nine,5,7.0,2.0,0.4
hopeless,1,1.0,0.0,0.0
cry,3,5.0,2.0,0.667
ashamed,2,2.0,0.0,0.0
stop,6,6.0,0.0,0.0
shedding,1,3.0,2.0,2.0
gallons,1,4.0,3.0,3.0
reaching,1,1.0,0.0,0.0
heard,30,30.0,0.0,0.0
pattering,3,3.0,0.0,0.0
hastily,16,17.0,1.0,0.062
dried,1,1.0,0.0,0.0
returning,1,1.0,0.0,0.0
splendidly,1,1.0,0.0,0.0
dressed,1,1.0,0.0,0.0
kid,5,6.0,1.0,0.2
gloves,11,12.0,1.0,0.091
fan,10,11.0,1.0,0.1
trotting,2,3.0,1.0,0.5
muttering,3,3.0,0.0,0.0
duchess,42,43.0,1.0,0.024
savage,4,4.0,0.0,0.0
kept,13,14.0,1.0,0.077
desperate,1,2.0,1.0,1.0
ready,8,9.0,1.0,0.125
help,9,12.0,3.0,0.333
timid,3,4.0,1.0,0.333
voice,48,48.0,0.0,0.0
sir,7,8.0,1.0,0.143
violently,4,6.0,2.0,0.5
dropped,5,5.0,0.0,0.0
skurried,1,1.0,0.0,0.0
darkness,1,3.0,2.0,2.0
hard,8,8.0,0.0,0.0
fanning,1,1.0,0.0,0.0
queer,12,12.0,0.0,0.0
everything,14,15.0,1.0,0.071
yesterday,3,3.0,0.0,0.0
usual,5,5.0,0.0,0.0
changed,8,10.0,2.0,0.25
morning,5,6.0,1.0,0.2
different,9,9.0,0.0,0.0
ah,5,6.0,1.0,0.2
puzzle,1,2.0,1.0,1.0
thinking,11,11.0,0.0,0.0
age,4,5.0,1.0,0.25
ada,1,2.0,1.0,1.0
hair,7,7.0,0.0,0.0
goes,7,7.0,0.0,0.0
ringlets,2,4.0,2.0,1.0
mine,10,11.0,1.0,0.1
doesn,16,19.0,3.0,0.188
mabel,4,4.0,0.0,0.0
sorts,3,3.0,0.0,0.0
knows,2,2.0,0.0,0.0
besides,4,4.0,0.0,0.0
puzzling,4,4.0,0.0,0.0
try,12,13.0,1.0,0.083
used,13,13.0,0.0,0.0
times,6,6.0,0.0,0.0
five,8,8.0,0.0,0.0
twelve,4,4.0,0.0,0.0
six,2,3.0,1.0,0.5
thirteen,1,1.0,0.0,0.0
seven,6,6.0,0.0,0.0
twenty,3,4.0,1.0,0.333
multiplication,1,1.0,0.0,0.0
signify,1,2.0,1.0,1.0
geography,1,2.0,1.0,1.0
london,1,3.0,2.0,2.0
capital,4,4.0,0.0,0.0
paris,2,2.0,0.0,0.0
rome,2,8.0,6.0,3.0
wrong,5,5.0,0.0,0.0
doth,3,3.0,0.0,0.0
crossed,3,4.0,1.0,0.333
hands,12,12.0,0.0,0.0
lap,2,2.0,0.0,0.0
repeat,7,7.0,0.0,0.0
sounded,5,5.0,0.0,0.0
hoarse,3,5.0,2.0,0.667
strange,5,5.0,0.0,0.0
crocodile,1,1.0,0.0,0.0
improve,1,2.0,1.0,1.0
shining,1,1.0,0.0,0.0
tail,9,9.0,0.0,0.0
pour,1,1.0,0.0,0.0
waters,1,1.0,0.0,0.0
nile,1,2.0,1.0,1.0
scale,1,1.0,0.0,0.0
cheerfully,1,1.0,0.0,0.0
seems,5,6.0,1.0,0.2
grin,6,7.0,1.0,0.167
neatly,2,2.0,0.0,0.0
spread,3,3.0,0.0,0.0
claws,2,2.0,0.0,0.0
welcome,1,1.0,0.0,0.0
fishes,1,2.0,1.0,1.0
gently,3,5.0,2.0,0.667
smiling,2,2.0,0.0,0.0
jaws,2,3.0,1.0,0.5
live,8,10.0,2.0,0.25
poky,1,1.0,0.0,0.0
toys,1,2.0,1.0,1.0
play,8,8.0,0.0,0.0
learn,7,9.0,2.0,0.286
stay,5,5.0,0.0,0.0
putting,3,3.0,0.0,0.0
till,21,21.0,0.0,0.0
sudden,5,7.0,2.0,0.4
burst,1,2.0,1.0,1.0
alone,4,5.0,1.0,0.25
done,15,15.0,0.0,0.0
measure,1,1.0,0.0,0.0
nearly,11,14.0,3.0,0.273
guess,3,4.0,1.0,0.333
shrinking,4,4.0,0.0,0.0
rapidly,2,3.0,1.0,0.5
cause,3,3.0,0.0,0.0
avoid,1,2.0,1.0,1.0
narrow,2,4.0,2.0,1.0
escape,4,6.0,2.0,0.5
frightened,7,7.0,0.0,0.0
change,14,15.0,1.0,0.071
existence,1,1.0,0.0,0.0
speed,1,2.0,1.0,1.0
worse,3,6.0,3.0,1.0
declare,2,4.0,2.0,1.0
bad,2,2.0,0.0,0.0
slipped,3,3.0,0.0,0.0
splash,1,2.0,1.0,1.0
chin,7,7.0,0.0,0.0
salt,2,2.0,0.0,0.0
water,5,5.0,0.0,0.0
somehow,1,1.0,0.0,0.0
sea,14,14.0,0.0,0.0
case,5,5.0,0.0,0.0
railway,2,3.0,1.0,0.5
seaside,1,3.0,2.0,2.0
general,3,3.0,0.0,0.0
conclusion,2,3.0,1.0,0.5
wherever,2,3.0,1.0,0.5
coast,1,1.0,0.0,0.0
number,5,7.0,2.0,0.4
bathing,1,1.0,0.0,0.0
machines,1,1.0,0.0,0.0
digging,4,5.0,1.0,0.25
sand,1,1.0,0.0,0.0
wooden,1,5.0,4.0,4.0
spades,1,3.0,2.0,2.0
lodging,1,2.0,1.0,1.0
houses,1,1.0,0.0,0.0
station,1,2.0,1.0,1.0
wept,1,2.0,1.0,1.0
hadn,8,10.0,2.0,0.25
swam,5,5.0,0.0,0.0
punished,1,1.0,0.0,0.0
suppose,14,14.0,0.0,0.0
drowned,1,1.0,0.0,0.0
something,18,21.0,3.0,0.167
splashing,2,2.0,0.0,0.0
nearer,5,7.0,2.0,0.4
walrus,1,7.0,6.0,6.0
hippopotamus,1,1.0,0.0,0.0
talk,14,15.0,1.0,0.071
harm,1,1.0,0.0,0.0
swimming,2,2.0,0.0,0.0
speaking,5,5.0,0.0,0.0
brother,1,1.0,0.0,0.0
latin,1,1.0,0.0,0.0
grammar,1,1.0,0.0,0.0
inquisitively,1,2.0,1.0,1.0
wink,2,3.0,1.0,0.5
understand,6,9.0,3.0,0.5
daresay,1,3.0,2.0,2.0
french,4,5.0,1.0,0.25
william,8,8.0,0.0,0.0
conqueror,2,4.0,2.0,1.0
history,7,7.0,0.0,0.0
clear,2,2.0,0.0,0.0
notion,3,6.0,3.0,1.0
ago,2,2.0,0.0,0.0
ou,1,3.0,2.0,2.0
est,1,3.0,2.0,2.0
chatte,1,1.0,0.0,0.0
sentence,6,6.0,0.0,0.0
lesson,3,3.0,0.0,0.0
leap,1,1.0,0.0,0.0
quiver,1,1.0,0.0,0.0
fright,2,2.0,0.0,0.0
beg,8,9.0,1.0,0.125
pardon,6,7.0,1.0,0.167
animal,2,2.0,0.0,0.0
feelings,2,3.0,1.0,0.5
shrill,5,7.0,2.0,0.4
passionate,1,2.0,1.0,1.0
soothing,1,2.0,1.0,1.0
tone,40,43.0,3.0,0.075
angry,5,5.0,0.0,0.0
yet,25,25.0,0.0,0.0
show,3,3.0,0.0,0.0
quiet,2,3.0,1.0,0.5
lazily,1,3.0,2.0,2.0
sits,1,1.0,0.0,0.0
purring,2,2.0,0.0,0.0
nicely,2,2.0,0.0,0.0
fire,4,4.0,0.0,0.0
