Key,All,Sketch,SketchMeanAbsEr,SketchMeanRelEr
chapitre,12,12.0,0.0,0.0
premier,8,8.0,0.0,0.0
fond,8,8.0,0.0,0.0
terrier,4,5.0,1.0,25.0
alice,395,395.0,0.0,0.0
assise,6,6.0,0.0,0.0
auprès,8,8.0,0.0,0.0
sœur,10,10.0,0.0,0.0
gazon,3,3.0,0.0,0.0
commençait,7,8.0,1.0,14.29
ennuyer,1,1.0,0.0,0.0
rester,7,7.0,0.0,0.0
rien,54,54.0,0.0,0.0
jeté,1,2.0,1.0,100.0
yeux,41,41.0,0.0,0.0
livre,6,6.0,0.0,0.0
lisait,2,2.0,0.0,0.0
quoi,25,26.0,1.0,4.0
images,3,4.0,1.0,33.33
dialogues,2,2.0,0.0,0.0
belle,9,9.0,0.0,0.0
avance,2,3.0,1.0,50.0
pensait,10,10.0,0.0,0.0
causeries,1,1.0,0.0,0.0
mise,2,3.0,1.0,50.0
réfléchir,4,4.0,0.0,0.0
tant,14,15.0,1.0,7.14
bien,219,220.0,1.0,0.46
mal,14,14.0,0.0,0.0
chaleur,1,2.0,1.0,100.0
jour,15,15.0,0.0,0.0
endormait,1,2.0,1.0,100.0
rendait,1,1.0,0.0,0.0
lourde,1,1.0,0.0,0.0
demandant,3,4.0,1.0,33.33
plaisir,6,7.0,1.0,16.67
couronne,4,4.0,0.0,0.0
marguerites,1,1.0,0.0,0.0
valait,1,1.0,0.0,0.0
peine,20,20.0,0.0,0.0
lever,4,4.0,0.0,0.0
cueillir,1,2.0,1.0,100.0
fleurs,6,6.0,0.0,0.0
coup,19,19.0,0.0,0.0
lapin,51,51.0,0.0,0.0
blanc,23,23.0,0.0,0.0
roses,4,5.0,1.0,25.0
passa,7,7.0,0.0,0.0
près,33,33.0,0.0,0.0
étonnant,1,2.0,1.0,100.0
trouva,27,27.0,0.0,0.0
extraordinaire,4,5.0,1.0,25.0
entendre,14,15.0,1.0,7.14
parler,23,23.0,0.0,0.0
disait,13,14.0,1.0,7.69
ah,15,15.0,0.0,0.0
arriverai,2,3.0,1.0,50.0
tard,7,8.0,1.0,14.29
songeant,1,1.0,0.0,0.0
après,29,29.0,0.0,0.0
sembla,2,2.0,0.0,0.0
dû,3,3.0,0.0,0.0
étonner,2,4.0,2.0,100.0
moment,18,18.0,0.0,0.0
paru,2,2.0,0.0,0.0
naturel,3,3.0,0.0,0.0
cependant,14,15.0,1.0,7.14
vint,5,5.0,0.0,0.0
tirer,5,5.0,0.0,0.0
montre,6,6.0,0.0,0.0
gousset,2,2.0,0.0,0.0
regarda,15,15.0,0.0,0.0
puis,51,51.0,0.0,0.0
prit,19,19.0,0.0,0.0
courir,9,9.0,0.0,0.0
plus,98,98.0,0.0,0.0
sauta,2,2.0,0.0,0.0
pieds,26,27.0,1.0,3.85
frappée,2,2.0,0.0,0.0
idée,17,17.0,0.0,0.0
jamais,45,45.0,0.0,0.0
entraînée,1,2.0,1.0,100.0
curiosité,5,6.0,1.0,20.0
élança,1,1.0,0.0,0.0
traces,1,1.0,0.0,0.0
travers,8,8.0,0.0,0.0
champ,2,6.0,4.0,200.0
arriva,5,5.0,0.0,0.0
temps,50,51.0,1.0,2.0
voir,33,33.0,0.0,0.0
disparaître,4,4.0,0.0,0.0
large,5,5.0,0.0,0.0
trou,5,5.0,0.0,0.0
pied,11,12.0,1.0,9.09
haie,2,2.0,0.0,0.0
instant,19,22.0,3.0,15.79
poursuite,3,3.0,0.0,0.0
songer,2,2.0,0.0,0.0
sortirait,2,2.0,0.0,0.0
pendant,18,18.0,0.0,0.0
bout,19,23.0,4.0,21.05
chemin,11,11.0,0.0,0.0
allait,19,19.0,0.0,0.0
droit,8,9.0,1.0,12.5
tunnel,1,1.0,0.0,0.0
plongeait,1,1.0,0.0,0.0
perpendiculairement,1,1.0,0.0,0.0
façon,7,7.0,0.0,0.0
brusque,3,3.0,0.0,0.0
sentit,5,5.0,0.0,0.0
tomber,6,6.0,0.0,0.0
puits,9,9.0,0.0,0.0
grande,28,28.0,0.0,0.0
profondeur,2,2.0,0.0,0.0
pensé,1,1.0,0.0,0.0
retenir,3,3.0,0.0,0.0
choses,19,19.0,0.0,0.0
vraiment,14,14.0,0.0,0.0
profond,6,7.0,1.0,16.67
tombait,1,1.0,0.0,0.0
doucement,7,7.0,0.0,0.0
loisir,1,2.0,1.0,100.0
chute,4,4.0,0.0,0.0
regarder,15,15.0,0.0,0.0
autour,22,24.0,2.0,9.09
demander,10,10.0,0.0,0.0
étonnement,5,7.0,2.0,40.0
devenir,3,4.0,1.0,33.33
abord,27,27.0,0.0,0.0
savoir,26,26.0,0.0,0.0
faisait,13,14.0,1.0,7.69
sombre,2,3.0,1.0,50.0
ensuite,7,7.0,0.0,0.0
porta,2,2.0,0.0,0.0
parois,1,1.0,0.0,0.0
aperçut,14,14.0,0.0,0.0
garnies,2,2.0,0.0,0.0
armoires,2,2.0,0.0,0.0
étagères,1,1.0,0.0,0.0
çà,4,4.0,0.0,0.0
vit,10,10.0,0.0,0.0
pendues,2,2.0,0.0,0.0
clous,1,2.0,1.0,100.0
cartes,5,7.0,2.0,40.0
géographiques,1,1.0,0.0,0.0
passant,7,7.0,0.0,0.0
rayon,1,1.0,0.0,0.0
pot,3,3.0,0.0,0.0
confiture,1,1.0,0.0,0.0
portant,4,4.0,0.0,0.0
étiquette,2,3.0,1.0,50.0
marmelade,1,1.0,0.0,0.0
oranges,1,2.0,1.0,100.0
grand,31,31.0,0.0,0.0
regret,1,2.0,1.0,100.0
vide,1,1.0,0.0,0.0
osait,2,3.0,1.0,50.0
laisser,3,3.0,0.0,0.0
crainte,1,1.0,0.0,0.0
tuer,1,1.0,0.0,0.0
quelqu,6,7.0,1.0,16.67
arrangea,1,1.0,0.0,0.0
manière,12,12.0,0.0,0.0
déposer,1,2.0,1.0,100.0
certes,5,5.0,0.0,0.0
dit,416,416.0,0.0,0.0
pareille,4,4.0,0.0,0.0
moquerai,1,1.0,0.0,0.0
dégringoler,1,1.0,0.0,0.0
escalier,3,5.0,2.0,66.67
trouver,15,15.0,0.0,0.0
brave,1,1.0,0.0,0.0
chez,8,9.0,1.0,12.5
tomberais,1,1.0,0.0,0.0
toits,1,3.0,2.0,200.0
ferais,1,1.0,0.0,0.0
plainte,1,1.0,0.0,0.0
probable,3,3.0,0.0,0.0
tombe,6,6.0,0.0,0.0
finira,1,1.0,0.0,0.0
curieuse,5,7.0,2.0,40.0
combien,7,8.0,1.0,14.29
milles,3,4.0,1.0,33.33
déjà,9,9.0,0.0,0.0
faits,2,2.0,0.0,0.0
centre,1,1.0,0.0,0.0
terre,16,17.0,1.0,6.25
voyons,6,6.0,0.0,0.0
quatre,10,13.0,3.0,30.0
mille,6,7.0,1.0,16.67
semble,7,8.0,1.0,14.29
voyez,7,7.0,0.0,0.0
appris,3,3.0,0.0,0.0
leçons,11,12.0,1.0,9.09
bonne,16,17.0,1.0,6.25
occasion,6,6.0,0.0,0.0
parade,1,1.0,0.0,0.0
point,10,10.0,0.0,0.0
auditeur,1,2.0,1.0,100.0
exercice,1,1.0,0.0,0.0
répéter,8,9.0,1.0,12.5
leçon,2,2.0,0.0,0.0
oui,15,16.0,1.0,6.67
degré,1,1.0,0.0,0.0
latitude,2,2.0,0.0,0.0
longitude,2,2.0,0.0,0.0
trouve,3,3.0,0.0,0.0
moindre,10,13.0,3.0,30.0
voulait,5,6.0,1.0,20.0
dire,60,60.0,0.0,0.0
grands,8,8.0,0.0,0.0
mots,23,23.0,0.0,0.0
paraissaient,1,1.0,0.0,0.0
beaux,1,3.0,2.0,200.0
sonores,1,2.0,1.0,100.0
bientôt,27,27.0,0.0,0.0
reprit,9,9.0,0.0,0.0
allais,5,5.0,0.0,0.0
traverser,2,3.0,1.0,50.0
complétement,5,5.0,0.0,0.0
drôle,14,14.0,0.0,0.0
milieu,10,11.0,1.0,10.0
gens,15,15.0,0.0,0.0
marchent,1,2.0,1.0,100.0
tête,71,72.0,1.0,1.41
bas,18,18.0,0.0,0.0
antipathies,1,1.0,0.0,0.0
crois,20,20.0,0.0,0.0
fâchée,3,3.0,0.0,0.0
effet,15,16.0,1.0,6.67
eh,20,20.0,0.0,0.0
pays,3,3.0,0.0,0.0
pardon,7,7.0,0.0,0.0
madame,3,3.0,0.0,0.0
nouvelle,3,3.0,0.0,0.0
zemble,1,2.0,1.0,100.0
australie,1,1.0,0.0,0.0
essaya,6,6.0,0.0,0.0
révérence,3,4.0,1.0,33.33
air,48,49.0,1.0,2.08
dites,11,16.0,5.0,45.45
prendriez,2,3.0,1.0,50.0
petite,50,50.0,0.0,0.0
ignorante,1,2.0,1.0,100.0
pensera,1,1.0,0.0,0.0
dame,1,1.0,0.0,0.0
ferai,5,5.0,0.0,0.0
question,16,19.0,3.0,18.75
non,39,39.0,0.0,0.0
faut,26,27.0,1.0,3.85
verrai,1,1.0,0.0,0.0
écrit,5,5.0,0.0,0.0
quelque,36,36.0,0.0,0.0
part,9,11.0,2.0,22.22
faute,3,4.0,1.0,33.33
mieux,20,20.0,0.0,0.0
remit,8,8.0,0.0,0.0
dinah,16,16.0,0.0,0.0
remarquera,1,1.0,0.0,0.0
absence,3,3.0,0.0,0.0
soir,2,2.0,0.0,0.0
sûr,8,8.0,0.0,0.0
chat,32,32.0,0.0,0.0
pourvu,3,3.0,0.0,0.0
oublie,2,2.0,0.0,0.0
donner,3,3.0,0.0,0.0
jatte,1,1.0,0.0,0.0
lait,2,4.0,2.0,100.0
heure,14,14.0,0.0,0.0
thé,17,17.0,0.0,0.0
minette,1,1.0,0.0,0.0
souris,54,55.0,1.0,1.85
airs,2,2.0,0.0,0.0
peur,12,12.0,0.0,0.0
pourrais,6,6.0,0.0,0.0
attraper,3,3.0,0.0,0.0
chauve,1,1.0,0.0,0.0
ressemble,3,3.0,0.0,0.0
beaucoup,16,16.0,0.0,0.0
sais,15,15.0,0.0,0.0
chats,11,12.0,1.0,9.09
mangent,5,5.0,0.0,0.0
chauves,5,6.0,1.0,20.0
sommeil,1,2.0,1.0,100.0
commença,17,17.0,0.0,0.0
gagner,2,3.0,1.0,50.0
