Key,All,Sketch,SketchMeanAbsEr,SketchMeanRelEr
chapter,12,13.0,1.0,0.083
rabbit,51,51.0,0.0,0.0
hole,5,5.0,0.0,0.0
alice,397,398.0,1.0,0.003
beginning,14,16.0,2.0,0.143
get,46,49.0,3.0,0.065
tired,7,7.0,0.0,0.0
sitting,10,10.0,0.0,0.0
sister,9,9.0,0.0,0.0
bank,3,5.0,2.0,0.667
nothing,34,34.0,0.0,0.0
twice,5,7.0,2.0,0.4
peeped,3,5.0,2.0,0.667
book,11,11.0,0.0,0.0
reading,3,6.0,3.0,1.0
pictures,4,7.0,3.0,0.75
conversations,2,8.0,6.0,3.0
use,18,18.0,0.0,0.0
thought,74,75.0,1.0,0.014
without,26,26.0,0.0,0.0
considering,3,4.0,1.0,0.333
mind,11,11.0,0.0,0.0
well,63,64.0,1.0,0.016
hot,7,8.0,1.0,0.143
day,29,32.0,3.0,0.103
made,30,32.0,2.0,0.067
feel,8,10.0,2.0,0.25
sleepy,5,5.0,0.0,0.0
stupid,6,6.0,0.0,0.0
whether,11,14.0,3.0,0.273
pleasure,2,4.0,2.0,1.0
making,8,9.0,1.0,0.125
daisy,1,3.0,2.0,2.0
chain,1,1.0,0.0,0.0
worth,4,4.0,0.0,0.0
trouble,6,7.0,1.0,0.167
getting,22,23.0,1.0,0.045
picking,2,2.0,0.0,0.0
daisies,1,1.0,0.0,0.0
suddenly,13,14.0,1.0,0.077
white,30,31.0,1.0,0.033
pink,1,2.0,1.0,1.0
eyes,29,30.0,1.0,0.034
ran,16,16.0,0.0,0.0
close,13,13.0,0.0,0.0
remarkable,2,2.0,0.0,0.0
think,53,55.0,2.0,0.038
much,51,51.0,0.0,0.0
way,56,56.0,0.0,0.0
hear,14,16.0,2.0,0.143
say,51,56.0,5.0,0.098
oh,45,45.0,0.0,0.0
dear,29,29.0,0.0,0.0
shall,25,27.0,2.0,0.08
late,6,7.0,1.0,0.167
afterwards,2,2.0,0.0,0.0
occurred,2,2.0,0.0,0.0
wondered,1,4.0,3.0,3.0
time,71,71.0,0.0,0.0
seemed,27,27.0,0.0,0.0
quite,55,56.0,1.0,0.018
natural,4,5.0,1.0,0.25
actually,1,1.0,0.0,0.0
took,24,24.0,0.0,0.0
watch,8,10.0,2.0,0.25
waistcoat,2,2.0,0.0,0.0
pocket,7,12.0,5.0,0.714
looked,45,45.0,0.0,0.0
hurried,11,12.0,1.0,0.091
started,2,2.0,0.0,0.0
feet,19,19.0,0.0,0.0
flashed,1,2.0,1.0,1.0
across,5,5.0,0.0,0.0
never,48,50.0,2.0,0.042
seen,15,15.0,0.0,0.0
either,10,11.0,1.0,0.1
take,22,22.0,0.0,0.0
burning,1,1.0,0.0,0.0
curiosity,5,5.0,0.0,0.0
field,1,1.0,0.0,0.0
fortunately,1,4.0,3.0,3.0
just,52,52.0,0.0,0.0
see,67,68.0,1.0,0.015
pop,1,1.0,0.0,0.0
large,33,33.0,0.0,0.0
hedge,2,2.0,0.0,0.0
another,22,28.0,6.0,0.273
moment,31,33.0,2.0,0.065
went,83,85.0,2.0,0.024
world,7,7.0,0.0,0.0
straight,2,3.0,1.0,0.5
like,85,85.0,0.0,0.0
tunnel,1,5.0,4.0,4.0
dipped,2,2.0,0.0,0.0
stopping,1,1.0,0.0,0.0
found,32,32.0,0.0,0.0
falling,2,2.0,0.0,0.0
deep,7,8.0,1.0,0.143
fell,6,8.0,2.0,0.333
slowly,8,8.0,0.0,0.0
plenty,2,2.0,0.0,0.0
look,29,30.0,1.0,0.034
wonder,18,18.0,0.0,0.0
going,27,27.0,0.0,0.0
happen,8,9.0,1.0,0.125
next,30,31.0,1.0,0.033
first,51,55.0,4.0,0.078
tried,19,22.0,3.0,0.158
make,27,28.0,1.0,0.037
coming,9,11.0,2.0,0.222
dark,3,4.0,1.0,0.333
anything,20,21.0,1.0,0.05
sides,4,4.0,0.0,0.0
noticed,8,8.0,0.0,0.0
filled,3,4.0,1.0,0.333
cupboards,2,5.0,3.0,1.5
shelves,2,2.0,0.0,0.0
saw,14,15.0,1.0,0.071
maps,1,1.0,0.0,0.0
hung,1,2.0,1.0,1.0
upon,26,29.0,3.0,0.115
pegs,1,2.0,1.0,1.0
jar,2,12.0,10.0,5.0
one,104,104.0,0.0,0.0
passed,5,9.0,4.0,0.8
labelled,1,3.0,2.0,2.0
orange,1,1.0,0.0,0.0
marmalade,1,3.0,2.0,2.0
great,39,40.0,1.0,0.026
disappointment,1,1.0,0.0,0.0
empty,1,1.0,0.0,0.0
drop,1,2.0,1.0,1.0
fear,4,5.0,1.0,0.25
killing,1,2.0,1.0,1.0
somebody,7,7.0,0.0,0.0
managed,4,7.0,3.0,0.75
put,31,31.0,0.0,0.0
past,3,3.0,0.0,0.0
fall,7,13.0,6.0,0.857
tumbling,2,2.0,0.0,0.0
stairs,3,4.0,1.0,0.333
brave,1,1.0,0.0,0.0
ll,57,59.0,2.0,0.035
home,5,8.0,3.0,0.6
wouldn,13,14.0,1.0,0.077
even,19,22.0,3.0,0.158
top,8,9.0,1.0,0.125
house,18,19.0,1.0,0.056
likely,5,5.0,0.0,0.0
true,4,4.0,0.0,0.0
come,46,51.0,5.0,0.109
end,17,18.0,1.0,0.059
many,12,13.0,1.0,0.083
miles,3,7.0,4.0,1.333
ve,44,44.0,0.0,0.0
fallen,4,5.0,1.0,0.25
said,462,463.0,1.0,0.002
aloud,5,5.0,0.0,0.0
must,44,45.0,1.0,0.023
somewhere,3,3.0,0.0,0.0
near,15,15.0,0.0,0.0
centre,1,1.0,0.0,0.0
earth,4,4.0,0.0,0.0
let,22,22.0,0.0,0.0
four,8,8.0,0.0,0.0
thousand,2,2.0,0.0,0.0
learnt,2,5.0,3.0,1.5
several,4,5.0,1.0,0.25
things,31,32.0,1.0,0.032
sort,20,22.0,2.0,0.1
lessons,10,12.0,2.0,0.2
schoolroom,1,2.0,1.0,1.0
though,11,12.0,1.0,0.091
good,27,29.0,2.0,0.074
opportunity,8,8.0,0.0,0.0
showing,2,3.0,1.0,0.5
knowledge,3,10.0,7.0,2.333
listen,7,8.0,1.0,0.143
still,13,14.0,1.0,0.077
practice,1,2.0,1.0,1.0
yes,13,13.0,0.0,0.0
right,32,32.0,0.0,0.0
distance,8,10.0,2.0,0.25
latitude,2,4.0,2.0,1.0
longitude,2,3.0,1.0,0.5
got,45,46.0,1.0,0.022
idea,15,16.0,1.0,0.067
nice,6,6.0,0.0,0.0
grand,3,4.0,1.0,0.333
words,21,24.0,3.0,0.143
presently,2,2.0,0.0,0.0
began,58,59.0,1.0,0.017
funny,3,9.0,6.0,2.0
seem,8,9.0,1.0,0.125
among,12,12.0,0.0,0.0
people,13,14.0,1.0,0.077
walk,5,6.0,1.0,0.2
heads,10,10.0,0.0,0.0
downward,1,1.0,0.0,0.0
antipathies,1,4.0,3.0,3.0
rather,25,25.0,0.0,0.0
glad,11,14.0,3.0,0.273
listening,3,3.0,0.0,0.0
didn,14,18.0,4.0,0.286
sound,4,5.0,1.0,0.25
word,10,10.0,0.0,0.0
ask,11,11.0,0.0,0.0
name,10,12.0,2.0,0.2
country,1,1.0,0.0,0.0
know,87,87.0,0.0,0.0
please,19,20.0,1.0,0.053
ma,3,8.0,5.0,1.667
new,5,9.0,4.0,0.8
zealand,1,3.0,2.0,2.0
australia,1,2.0,1.0,1.0
curtsey,1,2.0,1.0,1.0
spoke,17,17.0,0.0,0.0
fancy,7,7.0,0.0,0.0
curtseying,1,2.0,1.0,1.0
re,38,39.0,1.0,0.026
air,15,17.0,2.0,0.133
manage,7,9.0,2.0,0.286
ignorant,1,2.0,1.0,1.0
little,128,128.0,0.0,0.0
girl,4,4.0,0.0,0.0
asking,5,5.0,0.0,0.0
perhaps,17,20.0,3.0,0.176
written,6,8.0,2.0,0.333
else,12,12.0,0.0,0.0
soon,25,26.0,1.0,0.04
talking,17,17.0,0.0,0.0
dinah,14,17.0,3.0,0.214
miss,4,6.0,2.0,0.5
night,5,6.0,1.0,0.2
cat,37,37.0,0.0,0.0
hope,3,3.0,0.0,0.0
remember,14,15.0,1.0,0.071
saucer,1,2.0,1.0,1.0
milk,2,2.0,0.0,0.0
tea,19,21.0,2.0,0.105
wish,21,21.0,0.0,0.0
mice,4,4.0,0.0,0.0
afraid,12,14.0,2.0,0.167
might,28,28.0,0.0,0.0
catch,4,4.0,0.0,0.0
bat,3,4.0,1.0,0.333
mouse,44,46.0,2.0,0.045
cats,13,13.0,0.0,0.0
eat,18,18.0,0.0,0.0
bats,4,4.0,0.0,0.0
saying,15,17.0,2.0,0.133
dreamy,1,3.0,2.0,2.0
sometimes,5,5.0,0.0,0.0
couldn,9,12.0,3.0,0.333
answer,9,9.0,0.0,0.0
question,17,18.0,1.0,0.059
matter,9,9.0,0.0,0.0
felt,23,24.0,1.0,0.043
dozing,1,1.0,0.0,0.0
begun,7,7.0,0.0,0.0
dream,7,7.0,0.0,0.0
walking,5,5.0,0.0,0.0
hand,21,24.0,3.0,0.143
earnestly,2,3.0,1.0,0.5
now,60,60.0,0.0,0.0
tell,32,35.0,3.0,0.094
truth,1,1.0,0.0,0.0
ever,21,23.0,2.0,0.095
thump,2,2.0,0.0,0.0
came,40,41.0,1.0,0.025
heap,1,4.0,3.0,3.0
sticks,1,2.0,1.0,1.0
dry,8,10.0,2.0,0.25
leaves,6,7.0,1.0,0.167
bit,16,17.0,1.0,0.062
hurt,3,4.0,1.0,0.333
jumped,6,8.0,2.0,0.333
overhead,1,1.0,0.0,0.0
long,32,33.0,1.0,0.031
passage,4,4.0,0.0,0.0
sight,10,10.0,0.0,0.0
hurrying,1,1.0,0.0,0.0
lost,3,4.0,1.0,0.333
away,25,29.0,4.0,0.16
wind,2,2.0,0.0,0.0
turned,16,18.0,2.0,0.125
corner,4,5.0,1.0,0.25
ears,5,5.0,0.0,0.0
whiskers,3,3.0,0.0,0.0
behind,13,13.0,0.0,0.0
longer,3,3.0,0.0,0.0
low,15,15.0,0.0,0.0
hall,9,9.0,0.0,0.0
lit,1,2.0,1.0,1.0
row,2,2.0,0.0,0.0
lamps,1,1.0,0.0,0.0
hanging,3,4.0,1.0,0.333
roof,6,7.0,1.0,0.167
doors,2,4.0,2.0,1.0
round,41,41.0,0.0,0.0
locked,1,1.0,0.0,0.0
side,17,17.0,0.0,0.0
trying,14,15.0,1.0,0.071
every,12,12.0,0.0,0.0
door,30,30.0,0.0,0.0
walked,10,10.0,0.0,0.0
sadly,5,9.0,4.0,0.8
middle,7,8.0,1.0,0.143
wondering,7,8.0,1.0,0.143
three,28,28.0,0.0,0.0
legged,2,2.0,0.0,0.0
table,18,19.0,1.0,0.056
solid,1,4.0,3.0,3.0
glass,10,10.0,0.0,0.0
except,4,8.0,4.0,1.0
tiny,4,5.0,1.0,0.25
golden,7,10.0,3.0,0.429
key,9,9.0,0.0,0.0
belong,1,4.0,3.0,3.0
alas,4,4.0,0.0,0.0
locks,2,3.0,1.0,0.5
small,10,11.0,1.0,0.1
rate,9,12.0,3.0,0.333
open,7,8.0,1.0,0.143
