Key,All,Sketch,SketchMeanAbsEr,SketchMeanRelEr
chapter,12,12.0,0.0,0.0
rabbit,51,51.0,0.0,0.0
hole,5,5.0,0.0,0.0
alice,397,397.0,0.0,0.0
beginning,14,14.0,0.0,0.0
get,46,46.0,0.0,0.0
tired,7,7.0,0.0,0.0
sitting,10,10.0,0.0,0.0
sister,9,9.0,0.0,0.0
bank,3,3.0,0.0,0.0
nothing,34,34.0,0.0,0.0
twice,5,5.0,0.0,0.0
peeped,3,3.0,0.0,0.0
book,11,11.0,0.0,0.0
reading,3,3.0,0.0,0.0
pictures,4,4.0,0.0,0.0
conversations,2,2.0,0.0,0.0
use,18,18.0,0.0,0.0
thought,74,74.0,0.0,0.0
without,26,26.0,0.0,0.0
considering,3,3.0,0.0,0.0
mind,11,11.0,0.0,0.0
well,63,63.0,0.0,0.0
hot,7,7.0,0.0,0.0
day,29,29.0,0.0,0.0
made,30,30.0,0.0,0.0
feel,8,8.0,0.0,0.0
sleepy,5,5.0,0.0,0.0
stupid,6,6.0,0.0,0.0
whether,11,11.0,0.0,0.0
pleasure,2,2.0,0.0,0.0
making,8,8.0,0.0,0.0
daisy,1,1.0,0.0,0.0
chain,1,1.0,0.0,0.0
worth,4,4.0,0.0,0.0
trouble,6,6.0,0.0,0.0
getting,22,22.0,0.0,0.0
picking,2,2.0,0.0,0.0
daisies,1,1.0,0.0,0.0
suddenly,13,13.0,0.0,0.0
white,30,30.0,0.0,0.0
pink,1,1.0,0.0,0.0
eyes,29,29.0,0.0,0.0
ran,16,16.0,0.0,0.0
close,13,13.0,0.0,0.0
remarkable,2,2.0,0.0,0.0
think,53,53.0,0.0,0.0
much,51,51.0,0.0,0.0
way,56,56.0,0.0,0.0
hear,14,14.0,0.0,0.0
say,51,51.0,0.0,0.0
oh,45,45.0,0.0,0.0
dear,29,29.0,0.0,0.0
shall,25,25.0,0.0,0.0
late,6,6.0,0.0,0.0
afterwards,2,2.0,0.0,0.0
occurred,2,2.0,0.0,0.0
wondered,1,1.0,0.0,0.0
time,71,71.0,0.0,0.0
seemed,27,27.0,0.0,0.0
quite,55,55.0,0.0,0.0
natural,4,4.0,0.0,0.0
actually,1,1.0,0.0,0.0
took,24,24.0,0.0,0.0
watch,8,8.0,0.0,0.0
waistcoat,2,2.0,0.0,0.0
pocket,7,7.0,0.0,0.0
looked,45,45.0,0.0,0.0
hurried,11,11.0,0.0,0.0
started,2,2.0,0.0,0.0
feet,19,19.0,0.0,0.0
flashed,1,1.0,0.0,0.0
across,5,5.0,0.0,0.0
never,48,48.0,0.0,0.0
seen,15,15.0,0.0,0.0
either,10,10.0,0.0,0.0
take,22,22.0,0.0,0.0
burning,1,1.0,0.0,0.0
curiosity,5,5.0,0.0,0.0
field,1,1.0,0.0,0.0
fortunately,1,1.0,0.0,0.0
just,52,52.0,0.0,0.0
see,67,67.0,0.0,0.0
pop,1,1.0,0.0,0.0
large,33,33.0,0.0,0.0
hedge,2,2.0,0.0,0.0
another,22,23.0,1.0,4.55
moment,31,32.0,1.0,3.23
went,83,83.0,0.0,0.0
world,7,7.0,0.0,0.0
straight,2,2.0,0.0,0.0
like,85,85.0,0.0,0.0
tunnel,1,1.0,0.0,0.0
dipped,2,2.0,0.0,0.0
stopping,1,1.0,0.0,0.0
found,32,32.0,0.0,0.0
falling,2,2.0,0.0,0.0
deep,7,7.0,0.0,0.0
fell,6,7.0,1.0,16.67
slowly,8,8.0,0.0,0.0
plenty,2,2.0,0.0,0.0
look,29,29.0,0.0,0.0
wonder,18,18.0,0.0,0.0
going,27,27.0,0.0,0.0
happen,8,8.0,0.0,0.0
next,30,30.0,0.0,0.0
first,51,51.0,0.0,0.0
tried,19,19.0,0.0,0.0
make,27,27.0,0.0,0.0
coming,9,9.0,0.0,0.0
dark,3,3.0,0.0,0.0
anything,20,20.0,0.0,0.0
sides,4,4.0,0.0,0.0
noticed,8,8.0,0.0,0.0
filled,3,3.0,0.0,0.0
cupboards,2,2.0,0.0,0.0
shelves,2,2.0,0.0,0.0
saw,14,14.0,0.0,0.0
maps,1,1.0,0.0,0.0
hung,1,1.0,0.0,0.0
upon,26,26.0,0.0,0.0
pegs,1,1.0,0.0,0.0
jar,2,2.0,0.0,0.0
one,104,104.0,0.0,0.0
passed,5,5.0,0.0,0.0
labelled,1,1.0,0.0,0.0
orange,1,1.0,0.0,0.0
marmalade,1,1.0,0.0,0.0
great,39,39.0,0.0,0.0
disappointment,1,1.0,0.0,0.0
empty,1,1.0,0.0,0.0
drop,1,1.0,0.0,0.0
fear,4,4.0,0.0,0.0
killing,1,1.0,0.0,0.0
somebody,7,7.0,0.0,0.0
managed,4,4.0,0.0,0.0
put,31,31.0,0.0,0.0
